Ben INC 5000 CSV Export (8-26-2014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,rank,workers,name,url,state_l,state_s,city,metro,growth,revenue,industry,yrs_on_list,ifc_company,ifc_filelocation,ifc_founded,ifc_business_model,ifc_url,ifc_city,ifc_state,ifc_twitter_handle,state_rank,metro_rank,industry_rank,current_industry_rank,ifi_industry,app_employ_lastyear,app_employ_fouryearsago,app_revenues_lastyear,app_revenues_fouryearsago,city_display_name,industry_id,metro_id,,
26620,1623,40,CharTec,chartec,California,CA,Bakersfield,"Bakersfield, CA",262.461,10382361,IT Services,0,CharTec,chartec,1/1/09,"Provides sales, marketing and operations training for managed services and technology services providers.",http://www.chartec.net,Bakersfield,CA,,127,0,127,1623,IT Services,40,8,10382361,2864408,,8,143,,
26501,1624,67,Wellcentive,wellcentive,Georgia,GA,Roswell,Atlanta,262.3214,4058000,Health,0,Wellcentive,wellcentive,1/1/05,"Turns disparate data into actionable information using a cloud-based, scalable and customized population health management service.",http://www.wellcentive.com,Roswell,GA,,55,53,127,1624,Health,67,10,4058000,1120000,Atlanta,10,29,,
21286,1625,16,R2 Unified Technologies,r2-unified-technologies,Florida,FL,Boca Raton,Miami,262.0019,9020690,IT Services,2,R2 Unified Technologies,r2-unified-technologies,2008-00-00,"An IT organization focused on delivering converged voice & data networks, private & public cloud services and managed services.",http://www.r2ut.com,Boca Raton,FL,,101,37,127,1625,IT Services,16,7,9020690,2491890,Miami,8,1,,
26076,1626,11,AZ Tech Finders,az-tech-finders,Arizona,AZ,Phoenix,Phoenix,261.6364,2969686,Human Resources,0,AZ Tech Finders,az-tech-finders,1/1/98,"A recruiting firm that specializes in direct hire, contract to hire and contract opportunities for Arizona technicians and HR specialists.",http://www.aztechfinders.com,Phoenix,AZ,,32,29,45,1626,Human Resources,11,6,2969686,821180,Phoenix,21,46,,
20433,1627,44,QDI Stone,qdi-stone,Arizona,AZ,Phoenix,Phoenix,261.5804,25320844,Consumer Products & Services,3,QDI Stone,qdi-stone,2005-00-00,"A direct importer and distributor of all-natural stone flooring and wall tiles, pavers, poolcopings, mosaics and related accessories through its own distribution centers throughout the United States. Its main product lines are consist of travertine, limestone and marble.",http://www.QDIStone.com,Phoenix,AZ,,33,30,103,1627,Consumer Products & Services,44,21,25320844,7002825,Phoenix,4,46,,
25157,1628,12,UpClear,upclear,New York,NY,New York,New York City,261.5843,2003900,Software,0,UpClear,upclear,1/1/07,"An enterprise SaaS company focused on the consumer goods industry. Its flagship software, BluePlanner, offers a sales planning, trade promotion management and analytics platform for consumer packaged goods manufacturers.",http://www.upclear.com,New York,NY,,126,127,127,1628,Software,12,5,2003900,554200,New York City,9,9,,
21754,1629,248,SwimKids Swim Schools,swimkids-swim-schools,Virginia,VA,Woodbridge,"Washington, DC",261.5087,5274296,Education,2,SwimKids Swim Schools,swimkids-swim-schools,1996-00-00,"Offers swim lessons for babies from 2 months old with their parents through competitive swim teams in its custom-built, modern and family-friendly facilities.",http://www.swimkids.us,Woodbridge,VA,,119,127,25,1629,Education,248,89,5274296,1458968,"Washington, DC",19,3,,
26397,1630,55,ndVOR Solutions,ndvor-solutions,New Jersey,NJ,Lawrenceville,"Trenton-Ewing, NJ",261.2637,2630000,IT Services,0,ndVOR Solutions,ndvor-solutions,1/1/09,A technology services enterprise that services a global client base with a special focus on retail customers.,http://www.ndvor.com,Lawrenceville,NJ,,52,0,127,1630,IT Services,55,15,2630000,728000,,8,59,,
21771,1631,40,Insight2Profit,insight2profit,Ohio,OH,Cleveland,Cleveland,260.9798,9306161,Business Products & Services,2,Insight2Profit,insight2profit,2006-00-00,"Delivers pricing expertise and technology to B2B companies by formulating customized, data-driven pricing models that improve internal processes and elevate internal pricing capabilities.",http://www.insight2profit.com,Cleveland,OH,,40,12,90,1631,Business Products & Services,40,11,9306161,2578028,Cleveland,17,79,,
23830,1632,58,ARCO/Murray National Construction,arcomurray-national-construction,Illinois,IL,Oakbrook Terrace,Chicago,260.9385,128272637,Construction,1,ARCO/Murray National Construction,arcomurray-national-construction,2003-00-00,"Provides design and construction services, specializing in commercial construction and real estate development for companies and individual businesses.",http://www.arcomurray.com,Oakbrook Terrace,IL,,72,67,73,1632,Construction,58,30,128272637,35538640,Chicago,20,17,,
23378,1633,70,Neighborhood Loans,neighborhood-loans,Illinois,IL,Lombard,Chicago,260.9146,3006321,Financial Services,1,Neighborhood Loans,neighborhood-loans,2005-00-00,Provides all types of loans to consumers for purchasing and refinancing homes.,http://www.neightborhoodloans.com,Lombard,IL,,73,68,89,1633,Financial Services,70,15,3006321,832973,Chicago,2,17,,
24709,1634,146,Rural Sourcing,rural-sourcing,Georgia,GA,Atlanta,Atlanta,260.861,11816818,IT Services,0,Rural Sourcing,rural-sourcing,2006-00-00,"Offers an innovative domestic sourcing business model designed to provide a cost-effective alternative to onsite or offshore application development, support and maintenance.",http://www.ruralsourcing.com,Atlanta,GA,,56,54,127,1634,IT Services,146,37,11816818,3274618,Atlanta,8,29,,
26583,1635,2,Zoes Kitchen,zoes-kitchen,Texas,TX,Plano,Dallas,260.2359,116385000,Food & Beverage,0,Zoes Kitchen,zoes-kitchen,1/1/07,A chain of restaurants across the Mid-Atlantic and Southeast that serves Mediterranean food. Zoes Kitchen went public in 2014.,http://www.ZoesKitchen.com,Plano,TX,,125,56,49,1635,Food & Beverage,2,0,116385000,32308000,Dallas,11,8,,
23288,1636,0,Subzero Engineering,subzero-engineering,Utah,UT,Draper,Salt Lake City,260.2377,9429145,Manufacturing,1,Subzero Engineering,subzero-engineering,2007-00-00,"Custom manufactures airflow management products used globally in data centers to reduce their carbon footprint, operate more efficiently, and reduce energy costs. It also offers engineering, CFD modeling, and energy assessments.",http://www.subzeroeng.com,Draper,UT,,41,24,31,1636,Manufacturing,0,0,9429145,2617479,Salt Lake City,15,12,,
26291,1637,12,Kemp & Ruge Law Group,kemp-ruge-law-group,Florida,FL,Trinity,Tampa,260.1764,2563084,Business Products & Services,0,Kemp & Ruge Law Group,kemp-ruge-law-group,1/1/08,"A personal injury firm that contributes to its community as well as to clients by contributing to over fifty nonprofit organizations, local schools and athletic programs.",http://www.kempruge.com,Trinity,FL,,102,20,91,1637,Business Products & Services,12,5,2563084,711619,Tampa,17,7,,
25904,1638,73,Gigaom,gigaom,California,CA,San Francisco,San Francisco,259.81,14396000,Media,0,Gigaom,gigaom,1/1/06,"Offers a blog, research and events on emerging technologies to humanize technology and provide insight into disruptive companies, people and trends.",http://www.gigaom.com,San Francisco,CA,,127,74,28,1638,Media,73,30,14396000,4001000,San Francisco,12,4,,
23126,1639,95,Two95 International,two95-international,New Jersey,NJ,Cherry Hill,Philadelphia,259.7508,5658862,Human Resources,1,Two95 International,two95-international,2009-00-00,"Offers professional technology services and human capital management with a focus on executive search, corporate recruitment, retained and managed services, project management and project staffing.",http://www.two95intl.com,Cherry Hill,NJ,,53,43,46,1639,Human Resources,95,20,5658862,1572995,Philadelphia,21,49,,
26449,1640,17,ENow,enow,California,CA,Corona,"Riverside-San Bernardino-Ontario, CA",259.1366,3136347,Software,0,ENow,enow,1/1/05,"A Microsoft Silver independent software vendor focused on helping organizations implement up-to-date Microsoft technologies and software tools to make IT administration easier, such as monitoring and reporting tools for key components including Exchange, SharePoint and Lync.",http://www.enowsoftware.com,Corona,CA,,127,0,127,1640,Software,17,8,3136347,873302,,9,54,,
26556,1641,130,123Stores,123stores,New York,NY,New York,New York City,258.9137,21389220,Retail,0,123Stores,123stores,1/1/09,"Sells a wide range of products online, including home and garden, electronics, furniture, health and beauty, toys, and sports and fitness items.",http://www.123Stores.com,New York,NY,,127,127,88,1641,Retail,130,50,21389220,5959433,New York City,18,9,,
21325,1642,14,Appleton Learning,appleton-learning,Alabama,AL,Huntsville,"Huntsville, AL",258.3444,6475677,Education,2,Appleton Learning,appleton-learning,2004-00-00,"Partners with school districts to provide staffing and educational program services that positively impact student achievement, quality and fiscal efficiency.",http://www.AppletonLearning.com,Huntsville,AL,,23,0,26,1642,Education,14,12,6475677,1807110,,19,69,,
26148,1643,70,Bisnow Media,bisnow-media,New York,NY,New York,New York City,258.1181,13798646,Real Estate,0,Bisnow Media,bisnow-media,1/1/05,"Provides news and information for commercial realtors, including 32 e-newsletters, as well as creating 250 annual conferences that attract over 60,000 commercial real estate professionals every year.",http://www.bisnow.com,New York,NY,,127,127,56,1643,Real Estate,70,33,13798646,3853099,New York City,3,9,,
26571,1644,1,Talmer Bancorp,talmer-bancorp,Michigan,MI,Troy,Detroit,257.6628,179722000,Financial Services,0,Talmer Bancorp,talmer-bancorp,1/1/07,"Offers loans for business, home buying, real estate development and construction, farming and agricultural production, home equity, and consumer credit, as well as a variety of commercial and consumer savings and deposit services.",http://www.TalmerBank.com,Troy,MI,,29,22,90,1644,Financial Services,1,0,179722000,50249000,Detroit,2,50,,
23587,1645,29,Blue Sky MD,blue-sky-md,North Carolina,NC,Hendersonville,"Asheville, NC",257.5924,2913888,Health,1,Blue Sky MD,blue-sky-md,2009-00-00,"A medically-managed practice of doctors, nurses and counselors that offers programs in weight loss, hormone therapy and cosmetic skincare procedures.",http://www.blueskymd.com,Hendersonville,NC,,44,0,127,1645,Health,29,5,2913888,814863,,10,299,,
25807,1646,290,First Guaranty Mortgage,first-guaranty-mortgage,Virginia,VA,Tysons Corner,"Washington, DC",257.5232,106359651,Financial Services,0,First Guaranty Mortgage,first-guaranty-mortgage,1/1/87,"Provides wholesale, correspondent and residential loan origination channels. FGMC is approved by national mortgage lenders such as Ginnie Mae, HUD and FHA",http://www.fgmc.com,Tysons Corner,VA,,120,127,91,1646,Financial Services,290,165,106359651,29749019,"Washington, DC",2,3,,
19557,1647,20,Vertek Solutions,vertek-solutions,Tennessee,TN,Franklin,Nashville,257.268,12500100,Human Resources,3,Vertek Solutions,vertek-solutions,2006-00-00,"Provides technical staffing services in the areas of IT, healthcare, telecommunications and engineering.",http://www.verteksolutionsinc.com,Franklin,TN,,22,16,47,1647,Human Resources,20,9,12500100,3498802,Nashville,21,82,,
19699,1648,247,Eid Passport,eid-passport,Oregon,OR,Hillsboro,"Portland, OR",257.175,39427623,Security,3,Eid Passport,eid-passport,2001-00-00,"Offers products and services that combine identity authentication, background screening and access management to make facilities, assets and people safer and more secure. Clients include highly secure facilities such as military installations, government buildings and manufacturing and distribution sites.",http://www.eidpassport.com,Hillsboro,OR,,20,22,24,1648,Security,247,82,39427623,11038742,"Portland, OR",13,10,,
23584,1649,38,ApplicantPro,applicantpro,Utah,UT,Eagle Mountain,"Provo-Orem, UT",257.1328,2809939,Human Resources,1,ApplicantPro,applicantpro,2006-00-00,"Builds hiring, recruiting and staffing software for small to medium-sized businesses.",http://www.applicantpro.com,Eagle Mountain,UT,,42,0,48,1649,Human Resources,38,4,2809939,786805,,21,48,,
24839,1650,47,Bocchino & Donato,bocchino-donato,Florida,FL,Naples,"Naples-Marco Island, FL",257.0888,2225306,Financial Services,0,Bocchino & Donato,bocchino-donato,1/1/09,A worldwide commercial B2B debt collection agency that uses professional protocols to increase bad debt recovery and maintain client reputation.,http://www.bndcollect.com,Naples,FL,,103,0,92,1650,Financial Services,47,14,2225306,623180,,2,295,,
25799,1651,38,Regulatory & Quality Solutions,regulatory-quality-solutions,Pennsylvania,PA,Murrysville,"Pittsburgh, PA",256.9027,6140225,Business Products & Services,0,Regulatory & Quality Solutions,regulatory-quality-solutions,1/1/08,Provides regulatory and quality services that accelerate the success of medical device companies.,http://www.rqteam.com,Murrysville,PA,,54,17,92,1651,Business Products & Services,38,17,6140225,1720420,"Pittsburgh, PA",17,52,,
23755,1652,13,Lone Star State Construction,lone-star-state-construction,Texas,TX,San Antonio,"San Antonio, TX",256.8628,3095449,Construction,1,Lone Star State Construction,lone-star-state-construction,2005-00-00,"Offers custom home building, kitchen bath remodeling and additions to its customers.",http://www.lonestarstateconstruction.com,San Antonio,TX,,126,0,74,1652,Construction,13,4,3095449,867406,,20,14,,
26003,1653,22,Chinese American IPA,chinese-american-ipa,New York,NY,New York,New York City,256.0363,17282000,Health,0,Chinese American IPA,chinese-american-ipa,1/1/94,"Provides constructive input in the managed care decision-making process, so that high-quality patient care can be achieved in the most cost effective manner. It also offers educational and advocacy opportunities that can assist IPA practices.",http://www.caipa.net,New York,NY,,127,127,127,1653,Health,22,5,17282000,4854000,New York City,10,9,,
19385,1654,64,Infojini,infojini,Maryland,MD,Columbia,Baltimore,255.9201,7130013,IT Services,3,Infojini,infojini,2006-00-00,"Provides IT services including application development, project management and IT consulting to state governments and major corporations.",http://www.infojiniconsulting.com,Columbia,MD,,45,23,127,1654,IT Services,64,31,7130013,2003262,Baltimore,8,35,,
23612,1655,80,Clarity Partners,clarity-partners,Illinois,IL,Chicago,Chicago,255.7417,10192000,IT Services,1,Clarity Partners,clarity-partners,2004-00-00,"Provides IT consulting services including management, applications development, infrastructure, trial consulting and staffing services to a diverse mix of businesses.",http://www.claritypartners.com,Chicago,IL,,74,69,127,1655,IT Services,80,32,10192000,2865000,Chicago,8,17,,
